,gene,subject,PID,alnLength,mismatchCount,gapOpenCount,queryStart,queryEnd,subjectStart,subjectEnd,eVal,bitScore,gene_length,COV,BBH
8410,YDR507C,YALI1_E07818g,52.029,419,177,8,16,420,80,488,6.11e-120,398.0,1142,0.36690017513134854,->
8499,YDR508C,YALI1_C13768g,43.045,532,278,10,145,663,104,623,3.53e-134,405.0,663,0.8024132730015083,->
8511,YDR510W,YALI1_F10115g,58.621,87,36,0,13,99,4,90,1.53e-35,114.0,101,0.8613861386138614,<=>
8512,YDR511W,YALI1_C13241g,50.0,104,51,1,11,113,19,122,1.9100000000000002e-29,102.0,133,0.7819548872180451,<=>
8513,YDR512C,YALI1_B22060g,36.364,99,57,2,88,181,84,181,1.22e-16,72.0,187,0.5294117647058824,<=>
8514,YDR513W,YALI1_C06951g,47.222,108,54,1,35,142,1,105,3.61e-33,110.0,143,0.7552447552447552,->
8518,YDR514C,YALI1_B18727g,33.484,221,115,8,190,403,11,206,3.7400000000000003e-26,108.0,483,0.4575569358178054,<=>
8521,YDR516C,YALI1_E18539g,39.919,496,260,15,14,497,5,474,7.57e-101,309.0,500,0.992,->
8524,YDR517W,YALI1_E03553g,29.098,244,142,7,67,280,31,273,2.49e-18,83.6,372,0.6559139784946236,<=>
8525,YDR518W,YALI1_E03584g,33.398,518,312,10,17,517,3,504,2.56e-88,278.0,517,1.001934235976789,->
8532,YDR519W,YALI1_A20602g,54.348,138,56,2,2,133,1,137,1.5799999999999998e-46,145.0,135,1.0222222222222221,<=>
8536,YDR522C,YALI1_D09566g,32.903,310,203,4,121,429,49,354,1.44e-46,166.0,502,0.6175298804780877,->
8539,YDR523C,YALI1_E40327g,44.483,290,146,7,8,289,24,306,3.96e-70,238.0,490,0.5918367346938775,->
8621,YDR525W-A,YALI1_B27399g,43.21,81,42,2,1,77,1,81,3.66e-17,68.6,79,1.0253164556962024,<=>
8623,YDR527W,YALI1_E31724g,39.827,231,100,5,226,436,334,545,1.24e-44,161.0,439,0.5261958997722096,<=>
8624,YDR529C,YALI1_E40361g,54.839,124,56,0,4,127,3,126,3.97e-44,139.0,127,0.9763779527559056,<=>
8625,YDR530C,YALI1_F37916g,33.934,333,177,13,14,325,34,344,7.31e-51,170.0,325,1.0246153846153847,<=>
8626,YDR531W,YALI1_D33780g,49.118,397,132,8,20,354,69,457,3.95e-98,298.0,367,1.0817438692098094,<=>
8627,YDR533C,YALI1_C30320g,51.948,231,110,1,3,233,5,234,1.8499999999999998e-82,244.0,237,0.9746835443037974,<=>
8638,YDR536W,YALI1_C06191g,41.634,257,141,3,16,267,21,273,8.96e-66,214.0,569,0.45166959578207383,<=>
8658,YDR541C,YALI1_F12666g,45.533,347,167,11,4,339,2,337,2.11e-84,257.0,344,1.0087209302325582,<=>
8680,YEL071W,YALI1_C08548g,49.899,497,243,4,2,496,49,541,0.0,521.0,496,1.002016129032258,->
8682,YEL069C,YALI1_F25587g,44.213,527,291,3,30,555,7,531,5.78e-154,450.0,564,0.9343971631205674,->
8713,YEL066W,YALI1_B26639g,50.345,145,71,1,14,158,3,146,3.07e-45,144.0,161,0.9006211180124224,<=>
8722,YEL065W,YALI1_F35219g,28.211,436,291,11,93,522,63,482,5.23e-37,144.0,628,0.6942675159235668,->
8732,YEL064C,YALI1_E33485g,44.009,459,227,7,31,480,21,458,3.6399999999999996e-134,393.0,480,0.95625,<=>
8734,YEL063C,YALI1_B25360g,58.041,541,220,2,56,590,33,572,0.0,653.0,590,0.9169491525423729,<=>
8752,YEL062W,YALI1_F04027g,33.488,430,215,12,197,615,141,510,1.9799999999999998e-61,210.0,615,0.6991869918699187,<=>
8754,YEL061C,YALI1_F19047g,48.582,282,139,3,315,591,194,474,2.04e-72,256.0,1000,0.282,<=>
8772,YEL060C,YALI1_A06099g,60.482,415,138,5,179,593,66,454,1.7099999999999997e-172,498.0,635,0.6535433070866141,<=>
8788,YEL059C-A,YALI1_E35012g,32.877,73,46,2,1,73,50,119,4.13e-05,37.4,74,0.9864864864864865,<=>
8789,YEL058W,YALI1_E35005g,49.908,543,248,12,14,555,9,528,1.1e-165,479.0,557,0.9748653500897666,<=>
8791,YEL056W,YALI1_A01717g,32.992,391,230,8,10,386,11,383,5.2e-64,208.0,401,0.9750623441396509,<=>
8811,YEL055C,YALI1_E01299g,28.232,758,422,22,8,702,12,710,5.5e-65,236.0,1022,0.7416829745596869,<=>
8812,YEL054C,YALI1_D17206g,76.97,165,38,0,1,165,1,165,4.26e-89,255.0,165,1.0,<=>
8813,YEL053C,YALI1_F11956g,22.179,771,465,27,21,729,26,723,3.07e-25,109.0,733,1.0518417462482947,<=>
8814,YEL052W,YALI1_D00703g,46.817,487,185,13,30,506,32,454,4.6999999999999995e-140,409.0,509,0.9567779960707269,<=>
8816,YEL051W,YALI1_D00581g,72.941,255,69,0,2,256,3,257,3.15e-133,374.0,256,0.99609375,<=>
8817,YEL050C,YALI1_D15744g,57.263,358,143,2,36,392,74,422,2.14e-145,417.0,393,0.910941475826972,<=>
8819,YEL047C,YALI1_D14260g,28.527,319,145,14,163,465,284,535,5.09e-21,94.4,470,0.6787234042553192,->
8820,YEL046C,YALI1_A22440g,51.183,338,159,5,14,348,5,339,2.8100000000000002e-123,358.0,387,0.8733850129198967,<=>
8821,YEL044W,YALI1_E30479g,38.346,133,65,3,35,166,12,128,2.14e-32,110.0,166,0.8012048192771084,<=>
8822,YEL043W,YALI1_A12502g,18.427,483,323,9,3,469,1,428,7.92e-14,73.9,956,0.5052301255230126,<=>
8823,YEL042W,YALI1_C25093g,49.658,439,198,8,92,516,108,537,3.1e-148,434.0,518,0.8474903474903475,<=>
8828,YEL041W,YALI1_E32908g,47.745,377,187,5,64,439,26,393,1.84e-119,363.0,495,0.7616161616161616,->
8831,YEL040W,YALI1_B20378g,51.703,323,152,3,27,349,25,343,2.2600000000000002e-125,372.0,467,0.6916488222698073,<=>
8834,YEL039C,YALI1_D11769g,71.154,104,30,0,7,110,2,105,3.21e-54,163.0,113,0.9203539823008849,->
8835,YEL038W,YALI1_D20706g,46.875,224,96,4,9,217,4,219,1.89e-59,185.0,227,0.986784140969163,<=>
8836,YEL037C,YALI1_D20304g,36.667,240,99,6,155,393,1,188,4.99e-33,120.0,398,0.6030150753768844,<=>
8838,YEL036C,YALI1_C05264g,62.708,421,154,2,14,432,23,442,0.0,556.0,500,0.842,<=>
8841,YEL034W,YALI1_C09230g,79.355,155,32,0,1,155,1,155,3.2e-92,263.0,157,0.9872611464968153,<=>
8842,YEL032W,YALI1_F29038g,54.839,651,239,8,89,738,34,630,0.0,690.0,971,0.670442842430484,<=>
8850,YEL031W,YALI1_F29078g,56.017,1155,489,13,65,1206,1,1149,0.0,1261.0,1215,0.9506172839506173,<=>
8863,YEL030W,YALI1_C24707g,73.783,637,162,1,7,638,10,646,0.0,973.0,644,0.9891304347826086,->
8876,YEL029C,YALI1_A08512g,44.554,303,157,6,1,297,1,298,1.22e-78,240.0,312,0.9711538461538461,<=>
8877,YEL027W,YALI1_F31854g,84.277,159,25,0,2,160,6,164,4.29e-90,258.0,160,0.99375,<=>
8880,YEL026W,YALI1_F31866g,86.508,126,17,0,1,126,1,126,3.06e-79,227.0,126,1.0,<=>
8883,YEL024W,YALI1_A03322g,63.184,201,73,1,16,215,25,225,2.6199999999999998e-104,298.0,215,0.9348837209302325,<=>
8884,YEL023C,YALI1_A03300g,38.204,568,253,14,31,576,13,504,3.51e-108,336.0,682,0.8328445747800587,<=>
8885,YEL022W,YALI1_E23389g,29.947,1122,641,27,3,1028,20,1092,2.72e-140,466.0,1459,0.7690198766278272,<=>
8891,YEL021W,YALI1_E31685g,59.717,283,86,2,5,261,3,283,1.03e-119,342.0,267,1.0599250936329587,<=>
8892,YEL020W-A,YALI1_E05994g,78.313,83,18,0,1,83,1,83,7.71e-46,140.0,87,0.9540229885057471,<=>
8894,YEL020C,YALI1_E08709g,45.922,564,273,12,6,554,4,550,1.83e-156,457.0,560,1.0071428571428571,<=>
8898,YEL019C,YALI1_A11500g,30.693,101,65,3,169,264,232,332,0.00019,40.4,267,0.3782771535580524,<=>
8899,YEL016C,YALI1_E11154g,32.944,428,236,16,57,473,255,642,4.1800000000000003e-57,200.0,493,0.8681541582150102,->
8901,YEL013W,YALI1_E17037g,66.925,517,171,0,20,536,56,572,0.0,704.0,578,0.8944636678200693,<=>
8904,YEL012W,YALI1_E14910g,65.441,136,47,0,13,148,1,136,1.86e-69,208.0,218,0.6238532110091743,<=>
8920,YEL011W,YALI1_C09072g,58.941,699,257,12,15,704,9,686,0.0,823.0,704,0.9928977272727273,<=>
8921,YEL009C,YALI1_E32722g,38.0,200,101,6,95,277,86,279,2.28e-28,108.0,281,0.7117437722419929,<=>
8925,YEL007W,YALI1_C11382g,28.947,228,107,7,1,215,1,186,1.29e-20,94.4,666,0.34234234234234234,<=>
8927,YEL006W,YALI1_E19682g,49.147,293,132,7,36,324,17,296,7.52e-86,259.0,335,0.8746268656716418,->
8996,YEL004W,YALI1_E28736g,42.405,316,167,5,10,324,50,351,2.35e-77,240.0,342,0.9239766081871345,<=>
8997,YEL003W,YALI1_D08408g,34.906,106,69,0,5,110,8,113,2.13e-15,64.7,111,0.954954954954955,<=>
8998,YEL002C,YALI1_D08429g,36.277,419,234,13,24,422,95,500,3.28e-83,262.0,430,0.9744186046511628,<=>
8999,YER002W,YALI1_B23798g,42.128,235,125,5,2,226,33,266,8.78e-42,141.0,231,1.0173160173160174,<=>
9000,YER003C,YALI1_B23834g,53.687,434,178,7,5,429,3,422,3.49e-156,446.0,429,1.0116550116550116,<=>
9001,YER005W,YALI1_C27665g,42.353,510,221,15,9,466,7,495,1.9200000000000003e-129,393.0,630,0.8095238095238095,<=>
9006,YER006W,YALI1_F28744g,51.697,501,224,11,8,503,9,496,3.42e-169,486.0,520,0.9634615384615385,<=>
9011,YER007W,YALI1_A17486g,28.25,400,250,15,5,391,7,382,3.32e-34,133.0,518,0.7722007722007722,<=>
9013,YER007C-A,YALI1_A17511g,60.335,179,69,2,1,178,84,261,4.9100000000000006e-79,234.0,181,0.988950276243094,<=>
9015,YER008C,YALI1_F28633g,20.555,793,519,22,623,1330,658,1424,1.3e-33,139.0,1336,0.593562874251497,<=>
9019,YER009W,YALI1_C16275g,64.773,88,29,2,36,122,1,87,9.100000000000001e-37,119.0,125,0.704,<=>
9021,YER010C,YALI1_F29424g,43.723,231,117,6,10,230,69,296,7.88e-59,186.0,234,0.9871794871794872,<=>
9025,YER012W,YALI1_B15092g,64.062,192,69,0,1,192,1,192,1.02e-86,253.0,198,0.9696969696969697,<=>
9033,YER013W,YALI1_B15072g,52.472,991,415,13,171,1143,157,1109,0.0,1021.0,1145,0.8655021834061135,<=>
9043,YER014W,YALI1_D30196g,27.734,512,316,17,29,531,50,516,8.62e-48,172.0,539,0.9499072356215214,<=>
9053,YER015W,YALI1_A15105g,31.527,203,97,10,458,625,309,504,2.69e-14,74.3,744,0.2728494623655914,<=>
9058,YER016W,YALI1_A18622g,37.705,305,143,6,8,286,2,285,2.8600000000000003e-59,191.0,344,0.8866279069767442,<=>
9060,YER017C,YALI1_B03979g,61.927,633,212,9,128,748,105,720,0.0,739.0,761,0.8318002628120894,<=>
9085,YER019W,YALI1_D23128g,40.741,432,219,9,26,455,40,436,2.82e-105,319.0,477,0.9056603773584906,<=>
9086,YER019C-A,YALI1_F11878g,58.571,70,29,0,16,85,5,74,2.47e-25,88.2,88,0.7954545454545454,<=>
9087,YER020W,YALI1_A09372g,53.117,369,136,6,115,448,75,441,1.65e-133,390.0,449,0.821826280623608,<=>
9089,YER021W,YALI1_F36132g,40.271,442,238,9,41,482,18,433,3.2599999999999997e-106,324.0,523,0.8451242829827916,<=>
9090,YER022W,YALI1_F36152g,28.61,374,191,13,96,469,19,316,1.52e-32,130.0,687,0.5443959243085881,<=>
9091,YER023W,YALI1_B18955g,39.024,287,164,4,3,282,11,293,4.92e-64,201.0,286,1.0034965034965035,<=>
9092,YER024W,YALI1_F28064g,28.672,851,437,27,13,810,2,735,4.11e-87,293.0,923,0.9219934994582882,->
9094,YER025W,YALI1_A04022g,71.212,528,138,3,1,525,14,530,0.0,751.0,527,1.0018975332068312,<=>
9100,YER026C,YALI1_D10930g,60.515,233,90,2,43,275,5,235,1.18e-95,279.0,276,0.8442028985507246,<=>
9101,YER027C,YALI1_E16950g,52.549,255,88,5,162,416,165,386,1.0099999999999999e-81,254.0,417,0.6115107913669064,<=>
9132,YER029C,YALI1_D17410g,43.119,109,56,2,5,109,19,125,1.94e-23,90.1,196,0.5561224489795918,<=>
9133,YER031C,YALI1_D17885g,58.373,209,79,3,16,223,60,261,1.82e-86,254.0,223,0.9372197309417041,<=>
9163,YER036C,YALI1_D29335g,80.903,576,102,2,37,610,35,604,0.0,970.0,610,0.9442622950819672,<=>
9202,YER037W,YALI1_F34187g,42.632,190,100,4,54,242,12,193,3.7e-49,164.0,321,0.5919003115264797,->
9203,YER039C,YALI1_F28833g,61.2,250,80,4,1,245,86,323,1.8099999999999998e-104,304.0,249,1.0040160642570282,<=>
9204,YER039C-A,YALI1_F28833g,50.794,63,31,0,10,72,3,65,5.66e-14,62.4,72,0.875,->
9213,YER041W,YALI1_E17065g,22.295,305,168,9,1,301,1,240,2.6e-10,61.6,759,0.4018445322793149,->
9216,YER042W,YALI1_E23961g,51.111,180,79,5,5,182,21,193,1.13e-60,185.0,184,0.9782608695652174,<=>
9219,YER043C,YALI1_F15517g,83.073,449,76,0,1,449,1,449,0.0,776.0,449,1.0,<=>
9220,YER044C,YALI1_F06797g,51.613,124,58,2,21,143,9,131,2.5e-40,130.0,148,0.8378378378378378,<=>
9223,YER047C,YALI1_B27211g,68.588,347,88,3,556,897,720,1050,2.3100000000000002e-154,479.0,897,0.38684503901895206,<=>
9246,YER048C,YALI1_F15990g,37.037,432,224,7,2,386,3,433,1.83e-75,240.0,391,1.104859335038363,->
9268,YER048W-A,YALI1_D15296g,46.053,76,41,0,12,87,8,83,1.4e-18,72.0,94,0.8085106382978723,<=>
9269,YER049W,YALI1_B27500g,43.423,631,290,10,24,633,22,606,6.42e-169,494.0,644,0.9798136645962733,<=>
9270,YER050C,YALI1_E35753g,28.283,99,68,1,40,138,117,212,1.48e-06,43.9,138,0.717391304347826,<=>
9271,YER051W,YALI1_E35759g,35.763,439,208,14,4,426,2,382,2.02e-74,241.0,492,0.8922764227642277,<=>
9274,YER052C,YALI1_D14532g,54.215,522,190,10,14,504,3,506,0.0,521.0,527,0.9905123339658444,<=>
9276,YER053C,YALI1_C07423g,61.967,305,109,2,2,300,55,358,3.92e-129,370.0,300,1.0166666666666666,<=>
9313,YER055C,YALI1_C06626g,69.697,297,89,1,1,297,1,296,1.77e-151,424.0,297,1.0,<=>
9314,YER056C,YALI1_F38220g,49.103,446,215,3,13,458,5,438,2.07e-141,414.0,533,0.8367729831144465,<=>
9316,YER056C-A,YALI1_C06511g,70.909,110,32,0,1,110,1,110,3.69e-55,166.0,121,0.9090909090909091,->
9317,YER057C,YALI1_C13522g,43.802,121,68,0,7,127,61,181,1.75e-38,126.0,129,0.937984496124031,->
9319,YER058W,YALI1_C06532g,36.735,98,55,1,1,91,1,98,6.08e-16,65.9,107,0.9158878504672897,<=>
9320,YER059W,YALI1_C06548g,47.347,245,96,5,162,406,395,606,1.81e-57,197.0,420,0.5833333333333334,->
9325,YER060W,YALI1_F38220g,48.409,440,221,4,16,453,3,438,8.659999999999999e-139,407.0,528,0.8333333333333334,->
9327,YER060W-A,YALI1_F38220g,47.682,453,218,5,7,455,1,438,1.67e-134,397.0,530,0.8547169811320755,->
9329,YER061C,YALI1_F38317g,44.595,444,210,11,4,438,3,419,1.01e-114,341.0,442,1.004524886877828,<=>
9331,YER062C,YALI1_F32342g,26.141,241,127,11,12,221,30,250,1.88e-05,42.7,250,0.964,->
9332,YER063W,YALI1_F12535g,26.923,182,106,4,1,165,1,172,3.41e-08,50.4,218,0.8348623853211009,<=>
9334,YER065C,YALI1_C24124g,64.254,456,162,1,96,551,1,455,0.0,618.0,557,0.8186714542190305,<=>
9336,YER066W,YALI1_E18303g,38.251,183,91,4,2,184,501,661,1.85e-34,126.0,185,0.9891891891891892,<=>
9363,YER068W,YALI1_F03356g,63.745,251,81,2,23,273,7,247,3.59e-120,363.0,587,0.42759795570698467,<=>
9364,YER069W,YALI1_B22853g,64.172,815,266,5,66,856,42,854,0.0,1063.0,863,0.944380069524913,<=>
9365,YER070W,YALI1_F39330g,67.152,892,286,5,1,888,4,892,0.0,1265.0,888,1.0045045045045045,<=>
9367,YER071C,YALI1_B15964g,26.549,113,75,3,14,125,13,118,4.03e-08,46.6,126,0.8968253968253969,<=>
9368,YER072W,YALI1_C15359g,45.946,111,60,0,12,122,626,736,2.82e-31,114.0,129,0.8604651162790697,->
9370,YER073W,YALI1_C04093g,59.548,487,195,2,32,517,7,492,0.0,599.0,520,0.9365384615384615,->
9385,YER074W,YALI1_D17030g,76.23,122,29,0,1,122,1,122,3.01e-56,170.0,135,0.9037037037037037,->
9386,YER074W-A,YALI1_B06726g,61.628,86,30,2,1,85,1,84,8.01e-29,97.1,85,1.011764705882353,<=>
9387,YER075C,YALI1_F31947g,27.676,383,160,11,504,882,417,686,9.290000000000001e-35,140.0,928,0.41271551724137934,->
9391,YER078C,YALI1_B26715g,47.845,464,226,4,37,496,32,483,1.88e-155,450.0,511,0.9080234833659491,<=>
9393,YER080W,YALI1_D21120g,32.745,623,337,18,17,623,20,576,1.33e-99,313.0,627,0.9936204146730463,<=>
9394,YER081W,YALI1_F13505g,66.814,452,141,3,21,469,66,511,0.0,634.0,469,0.9637526652452025,<=>
9410,YER082C,YALI1_F13446g,45.977,522,258,7,38,553,15,518,4.37e-168,485.0,554,0.9422382671480144,<=>
9417,YER086W,YALI1_D03047g,60.788,533,184,4,61,575,4,529,0.0,650.0,576,0.9253472222222222,<=>
9421,YER087W,YALI1_D19110g,36.907,485,238,12,26,510,19,435,2.1e-84,268.0,576,0.8420138888888888,<=>
9422,YER087C-B,YALI1_F11878g,44.928,69,38,0,14,82,10,78,3.51e-18,69.7,82,0.8414634146341463,->
9426,YER089C,YALI1_E17786g,50.595,336,151,7,1,325,1,332,1.58e-111,333.0,464,0.7241379310344828,->
9430,YER090W,YALI1_E17754g,63.492,504,173,5,5,501,2,501,0.0,669.0,507,0.9940828402366864,<=>
9432,YER091C,YALI1_E15659g,68.766,762,231,2,1,762,1,755,0.0,1096.0,767,0.9934810951760105,<=>
9433,YER093C,YALI1_F01742g,28.733,1152,668,28,301,1412,114,1152,1.9499999999999998e-134,442.0,1430,0.8055944055944056,<=>
9434,YER093C-A,YALI1_F29640g,31.884,138,90,2,1,134,21,158,2.13e-19,77.0,137,1.0072992700729928,<=>
9435,YER094C,YALI1_F29604g,75.243,206,50,1,1,205,1,206,4.2600000000000005e-109,309.0,205,1.0048780487804878,<=>
9439,YER095W,YALI1_F20820g,71.772,333,90,2,67,399,1,329,0.0,513.0,400,0.8325,<=>
9441,YER096W,YALI1_F03028g,39.493,276,142,2,234,484,442,717,1.65e-54,194.0,512,0.5390625,->
9443,YER098W,YALI1_F02983g,43.385,325,167,6,357,676,297,609,7.88e-85,284.0,754,0.43103448275862066,->
9453,YER099C,YALI1_E38308g,73.52,321,80,2,1,318,1,319,1.2399999999999999e-180,499.0,318,1.009433962264151,<=>
9458,YER100W,YALI1_E35559g,69.93,143,43,0,1,143,1,143,1.12e-74,224.0,250,0.572,<=>
9476,YER101C,YALI1_E25587g,30.052,193,103,10,40,222,4,174,2.22e-05,44.3,430,0.44883720930232557,->
9478,YER102W,YALI1_F32305g,71.0,200,56,1,1,200,1,198,2.05e-100,286.0,200,1.0,<=>
9482,YER103W,YALI1_F32597g,84.046,608,97,0,4,611,5,612,0.0,1061.0,642,0.9470404984423676,<=>
9493,YER105C,YALI1_E03320g,28.769,1373,848,34,80,1377,107,1424,8.669999999999999e-172,550.0,1391,0.98705966930266,<=>
9494,YER107C,YALI1_E27406g,54.076,368,160,7,2,365,3,365,2.7399999999999997e-138,396.0,365,1.0082191780821919,<=>
9525,YER110C,YALI1_E15144g,32.28,1044,654,25,5,1036,4,1006,2.97e-145,461.0,1113,0.9380053908355795,<=>
9533,YER112W,YALI1_A20849g,41.111,90,43,1,1,90,1,80,5.97e-17,71.6,187,0.48128342245989303,<=>
9536,YER113C,YALI1_E15115g,24.422,692,402,24,52,700,22,635,4.44e-50,183.0,706,0.9801699716713881,->
9538,YER114C,YALI1_D09831g,31.157,337,134,10,47,379,16,258,1.48e-31,130.0,1040,0.32403846153846155,<=>
9539,YER116C,YALI1_D13251g,33.019,106,70,1,166,270,103,208,4.13e-16,73.9,274,0.38686131386861317,<=>
9542,YER117W,YALI1_D12930g,85.821,134,19,0,4,137,2,135,9.61e-85,242.0,137,0.9781021897810219,<=>
9544,YER118C,YALI1_D05070g,40.146,137,79,1,23,159,11,144,9.240000000000001e-32,119.0,367,0.37329700272479566,<=>
9549,YER119C,YALI1_D14670g,40.858,443,237,8,3,441,35,456,4.1900000000000003e-100,305.0,448,0.9888392857142857,<=>
9554,YER122C,YALI1_D00747g,33.269,517,245,17,16,492,13,469,5.3799999999999997e-67,221.0,493,1.0486815415821502,->
9558,YER123W,YALI1_E31565g,58.313,415,130,7,1,408,1,379,7.710000000000001e-166,476.0,524,0.7919847328244275,->
9574,YER124C,YALI1_D12447g,23.971,413,238,20,98,476,217,587,3.62e-12,67.4,573,0.7207678883071553,<=>
9575,YER125W,YALI1_E21513g,63.091,867,249,9,1,809,1,854,0.0,1082.0,809,1.0716934487021013,<=>
9582,YER126C,YALI1_E13287g,84.733,262,39,1,1,261,1,262,4.33e-167,460.0,261,1.003831417624521,<=>
9583,YER127W,YALI1_E13280g,33.422,377,188,15,2,356,24,359,2.91e-39,140.0,357,1.0560224089635855,<=>
9585,YER129W,YALI1_D11302g,51.634,306,118,7,97,399,39,317,3.62e-93,318.0,1142,0.2679509632224168,<=>
9687,YER131W,YALI1_E23610g,72.65,117,31,1,1,116,1,117,3.59e-59,176.0,119,0.9831932773109243,<=>
9688,YER133W,YALI1_A07649g,91.333,300,26,0,2,301,3,302,0.0,578.0,312,0.9615384615384616,<=>
9699,YER134C,YALI1_B11167g,41.379,174,88,5,4,176,17,177,1.46e-39,131.0,178,0.9775280898876404,<=>
9700,YER136W,YALI1_E39924g,70.337,445,129,2,6,450,1,442,0.0,681.0,451,0.9866962305986696,<=>
9702,YER139C,YALI1_B00280g,31.646,158,104,3,26,183,28,181,3.48e-20,84.0,226,0.6991150442477876,<=>
9703,YER140W,YALI1_B00273g,36.524,397,191,13,40,420,48,399,4.59e-68,228.0,556,0.7140287769784173,<=>
9704,YER141W,YALI1_F32002g,48.842,475,220,3,6,472,36,495,4.35e-148,431.0,486,0.977366255144033,<=>
9705,YER142C,YALI1_B18631g,33.455,275,143,7,40,283,89,354,4.37e-37,133.0,296,0.9290540540540541,<=>
9706,YER143W,YALI1_B08801g,33.486,436,217,8,13,427,12,395,1.32e-65,213.0,428,1.0186915887850467,<=>
9707,YER144C,YALI1_F20669g,42.199,391,209,7,420,803,650,1030,3.82e-93,312.0,805,0.4857142857142857,->
9717,YER145C,YALI1_D09308g,49.367,395,180,5,1,390,1,380,1.14e-135,392.0,404,0.9777227722772277,<=>
9720,YER146W,YALI1_B18613g,44.304,79,37,1,3,81,9,80,1.78e-18,71.2,93,0.8494623655913979,<=>
9726,YER148W,YALI1_B29977g,93.011,186,13,0,54,239,41,226,6.02e-127,357.0,240,0.775,<=>
9728,YER151C,YALI1_E10755g,30.803,461,227,14,455,910,375,748,1.41e-59,215.0,912,0.5054824561403509,<=>
9737,YER152C,YALI1_E10210g,45.287,435,216,8,4,432,41,459,5.05e-122,361.0,443,0.981941309255079,<=>
9740,YER154W,YALI1_F39645g,35.946,370,214,9,18,373,4,364,2.43e-74,234.0,402,0.9203980099502488,<=>
9742,YER155C,YALI1_F39665g,26.316,684,364,17,1069,1744,878,1429,1.2500000000000001e-58,223.0,2167,0.3156437471158283,<=>
9749,YER156C,YALI1_D33105g,48.358,335,164,5,3,334,24,352,1.33e-105,311.0,338,0.9911242603550295,<=>
9750,YER157W,YALI1_F23446g,29.683,694,406,19,100,790,164,778,2.97e-84,283.0,801,0.8664169787765293,<=>
9751,YER159C,YALI1_E09972g,46.154,78,42,0,49,126,8,85,4.49e-22,83.2,142,0.5492957746478874,<=>
9755,YER161C,YALI1_D11203g,32.353,204,108,6,121,307,135,325,5.2e-08,52.0,333,0.6126126126126126,<=>
9756,YER162C,YALI1_D11242g,31.661,578,332,17,132,667,140,696,2.3500000000000002e-80,273.0,754,0.76657824933687,<=>
9757,YER163C,YALI1_F33572g,40.0,230,114,5,4,231,30,237,6.29e-50,161.0,232,0.9913793103448276,<=>
9758,YER164W,YALI1_C00422g,53.683,1466,581,25,13,1468,8,1385,0.0,1419.0,1468,0.9986376021798365,<=>
9783,YER165W,YALI1_C00739g,51.753,599,227,12,30,573,54,645,0.0,588.0,577,1.0381282495667243,<=>
9854,YER166W,YALI1_C00694g,53.392,1489,598,24,114,1531,177,1640,0.0,1514.0,1571,0.9478039465308721,->
9867,YER168C,YALI1_D04186g,36.481,540,301,9,1,538,7,506,5.4e-111,338.0,546,0.989010989010989,<=>
9868,YER169W,YALI1_F19268g,56.868,364,139,7,8,369,42,389,6.9e-137,426.0,796,0.457286432160804,<=>
9884,YER170W,YALI1_F33951g,56.542,214,93,0,9,222,3,216,5.970000000000001e-85,249.0,225,0.9511111111111111,<=>
9887,YER171W,YALI1_F27663g,74.71,775,193,2,1,775,1,772,0.0,1241.0,778,0.9961439588688946,<=>
9889,YER172C,YALI1_F27574g,39.899,2173,1188,35,17,2161,10,2092,0.0,1595.0,2163,1.0046232085067037,<=>
9903,YER173W,YALI1_B17805g,27.273,407,236,18,62,434,93,473,8.67e-27,113.0,659,0.6176024279210925,<=>
9905,YER174C,YALI1_B17838g,56.4,250,100,3,1,243,1,248,3.9899999999999996e-95,277.0,244,1.0245901639344261,<=>
9911,YER176W,YALI1_D30941g,33.789,512,264,19,627,1114,402,862,3.25e-63,231.0,1121,0.4567350579839429,->
9918,YER177W,YALI1_B18930g,68.145,248,78,1,1,248,1,247,1.09e-126,359.0,267,0.9288389513108615,<=>
9920,YER178W,YALI1_F27556g,66.076,395,121,4,22,413,10,394,0.0,558.0,420,0.9404761904761905,<=>
9923,YER179W,YALI1_F20820g,49.688,320,155,3,17,334,12,327,5.8799999999999996e-108,316.0,334,0.9580838323353293,->
9925,YER180C-A,YALI1_E37157g,34.043,47,31,0,34,80,54,100,6.97e-06,38.9,85,0.5529411764705883,<=>
9926,YER182W,YALI1_F33403g,28.634,227,143,8,20,233,37,257,2.24e-19,82.8,244,0.930327868852459,<=>
9928,YER183C,YALI1_D01489g,35.784,204,124,4,3,203,28,227,1.01e-36,126.0,211,0.966824644549763,<=>
9934,YER185W,YALI1_B18236g,30.493,223,136,5,87,291,87,308,3e-18,82.0,303,0.735973597359736,->
9942,YFL066C,YALI1_B27320g,30.496,141,89,6,189,325,211,346,1.49e-06,47.8,392,0.3596938775510204,->
9946,YFL060C,YALI1_E24461g,38.934,244,113,8,2,216,4,240,8.75e-43,142.0,222,1.0990990990990992,->
9947,YFL059W,YALI1_C33299g,65.878,296,94,2,3,298,11,299,2.34e-134,380.0,298,0.9932885906040269,->
9948,YFL055W,YALI1_E24567g,51.796,529,240,6,14,532,15,538,3.45e-179,515.0,558,0.9480286738351255,<=>
9965,YFL054C,YALI1_F00616g,43.525,278,149,4,340,613,14,287,2.13e-70,229.0,646,0.43034055727554177,<=>
