,gene,subject,PID,alnLength,mismatchCount,gapOpenCount,queryStart,queryEnd,subjectStart,subjectEnd,eVal,bitScore,gene_length,COV,BBH
6789,NP_010466.3,XP_500068.2,25.547,1006,664,31,337,1297,453,1418,1.6599999999999999e-69,256.0,1493,0.6738111185532485,<=>
6791,NP_010468.1,XP_501602.1,37.271,491,261,12,14,491,9,465,1.0300000000000001e-110,334.0,491,1.0,<=>
6793,NP_010469.3,XP_499628.1,38.816,152,90,3,47,198,26,174,3.02e-32,114.0,230,0.6608695652173913,<=>
6795,NP_010471.1,XP_503005.1,50.299,167,83,0,1,167,1,167,5.38e-59,180.0,179,0.9329608938547486,->
6797,NP_010474.3,XP_503068.1,65.93,543,164,7,1,543,1,522,0.0,714.0,546,0.9945054945054945,<=>
6808,NP_010475.1,XP_503071.2,37.926,646,333,18,13,656,9,588,1.5899999999999998e-135,408.0,666,0.96996996996997,<=>
6811,NP_010476.1,XP_502110.1,75.0,452,105,1,1,452,1,444,0.0,698.0,463,0.9762419006479481,<=>
6813,NP_010477.3,XP_502162.1,44.477,344,174,5,35,370,115,449,4.88e-87,276.0,370,0.9297297297297298,<=>
6818,NP_010480.1,XP_503430.1,36.082,388,214,9,113,495,138,496,3.21e-65,224.0,664,0.5843373493975904,->
6844,NP_010482.3,XP_505216.1,45.175,228,116,3,1,220,1,227,4.2600000000000004e-66,203.0,241,0.946058091286307,<=>
6845,NP_010483.1,XP_505684.1,22.556,399,240,16,4,380,2,353,2.12e-08,53.5,389,1.025706940874036,->
6846,NP_010484.1,XP_505686.1,25.0,492,261,21,1,479,1,397,6.41e-29,115.0,479,1.0271398747390397,<=>
6847,NP_010486.3,XP_505940.1,31.635,373,187,13,155,513,190,508,5.07e-36,141.0,604,0.6175496688741722,<=>
6849,NP_010490.1,XP_505938.1,51.293,232,113,0,84,315,28,259,1.43e-85,257.0,335,0.6925373134328359,<=>
6850,NP_010491.4,XP_501973.1,47.368,285,134,3,384,654,505,787,6.82e-74,253.0,724,0.393646408839779,<=>
6864,NP_010494.1,XP_505794.1,50.756,463,187,8,340,769,687,1141,1.0000000000000001e-143,454.0,779,0.5943517329910141,<=>
6871,NP_010497.3,XP_500943.1,42.128,705,339,11,17,700,11,667,5.53e-178,522.0,712,0.9901685393258427,<=>
6875,NP_010498.1,XP_500945.2,78.036,560,120,2,1,559,1,558,0.0,887.0,559,1.0017889087656529,<=>
6884,NP_010499.1,XP_500947.1,47.569,288,142,4,601,881,160,445,4.46e-83,280.0,913,0.3154435925520263,->
6906,NP_010500.3,XP_500948.1,44.602,352,166,6,1,350,1,325,2.99e-99,295.0,350,1.0057142857142858,<=>
6932,NP_010504.1,XP_504076.2,35.928,334,173,5,20,353,7,299,1.6699999999999997e-67,219.0,423,0.789598108747045,->
6941,NP_010508.1,XP_501927.1,26.509,381,213,13,70,415,50,398,2.5e-30,119.0,415,0.9180722891566265,->
6943,NP_010510.3,XP_504425.1,79.839,124,24,1,5,127,13,136,2.01e-67,198.0,131,0.9465648854961832,<=>
6944,NP_010511.3,XP_504426.1,84.211,133,19,2,2,132,3,135,6.9999999999999994e-68,199.0,132,1.0075757575757576,->
6947,NP_010512.1,XP_500355.1,77.465,213,48,0,9,221,1,213,2.06e-125,351.0,222,0.9594594594594594,<=>
6950,NP_010514.3,XP_501829.2,35.223,247,131,4,8,226,7,252,6.850000000000001e-33,131.0,626,0.39456869009584666,<=>
6952,NP_010515.3,XP_501391.2,32.143,280,167,8,39,311,20,283,2.21e-36,136.0,453,0.6181015452538632,<=>
6953,NP_010517.1,XP_501638.1,28.729,181,88,6,4,157,2,168,2.21e-15,68.9,205,0.8829268292682927,<=>
6954,NP_010518.1,XP_501502.1,63.457,457,156,4,71,526,117,563,0.0,597.0,548,0.833941605839416,<=>
6958,NP_010519.3,XP_500398.1,23.692,325,188,11,23,290,55,376,1.61e-07,50.1,295,1.1016949152542372,<=>
6959,NP_010520.3,XP_503471.1,69.754,691,192,6,5,693,12,687,0.0,974.0,693,0.9971139971139971,<=>
6964,NP_010521.1,XP_502891.1,22.985,335,218,12,7,322,13,326,5.58e-19,88.6,544,0.6158088235294118,->
6965,NP_010522.1,XP_500401.1,45.695,151,77,4,55,203,30,177,3.57e-41,137.0,218,0.6926605504587156,<=>
6966,NP_010523.3,XP_500404.1,47.26,292,151,3,4,292,1,292,3.85e-90,268.0,292,1.0,<=>
6967,NP_010524.3,XP_505605.1,49.743,973,449,15,4,964,1,945,0.0,941.0,973,1.0,<=>
6972,NP_010528.3,XP_503836.1,29.98,507,295,16,64,545,60,531,4.58e-53,187.0,549,0.9234972677595629,->
6979,NP_010529.3,XP_505988.1,38.652,564,297,15,29,566,19,559,3.3699999999999996e-126,381.0,588,0.9591836734693877,<=>
7008,NP_010530.1,XP_505991.1,35.737,638,330,17,6,612,10,598,8.08e-116,355.0,612,1.042483660130719,<=>
7012,NP_010531.1,XP_504403.1,63.534,266,96,1,121,385,78,343,1.19e-128,372.0,393,0.6768447837150128,<=>
7016,NP_010532.3,XP_501219.1,25.229,218,79,3,1,218,1,134,2.31e-20,81.6,219,0.9954337899543378,->
7023,NP_010533.1,XP_500830.1,34.211,152,81,3,131,279,303,438,3.08e-17,82.0,461,0.3297180043383948,->
7090,NP_010534.1,XP_505136.1,45.517,145,73,2,13,156,3,142,2.38e-41,135.0,193,0.7512953367875648,<=>
7091,NP_010537.3,XP_503072.1,30.314,287,175,9,78,353,112,384,1.9499999999999998e-30,126.0,830,0.3457831325301205,<=>
7092,NP_010538.1,XP_505159.1,37.069,116,71,2,1,115,1,115,1.58e-14,65.1,149,0.7785234899328859,->
7094,NP_010539.1,XP_504046.1,50.98,51,24,1,94,144,279,328,7.8e-13,63.9,191,0.2670157068062827,->
7116,NP_010540.3,XP_499727.1,27.778,216,120,5,79,288,134,319,4.65e-23,99.0,458,0.47161572052401746,<=>
7117,NP_010541.3,XP_500218.1,29.667,300,184,9,130,418,107,390,2.4800000000000002e-29,115.0,421,0.7125890736342043,<=>
7118,NP_010542.1,XP_506075.1,60.714,476,182,3,23,498,10,480,0.0,611.0,515,0.9242718446601942,<=>
7121,NP_010543.1,XP_505975.1,37.158,366,201,13,2,362,3,344,1.26e-58,198.0,494,0.7408906882591093,<=>
7124,NP_010544.3,XP_505330.1,63.686,738,250,5,71,806,61,782,0.0,929.0,811,0.9099876695437731,<=>
7126,NP_010545.3,XP_504945.1,27.586,145,84,5,221,361,111,238,5.69e-06,46.2,383,0.3785900783289817,<=>
7129,NP_010547.1,XP_505030.1,34.437,453,232,14,33,478,16,410,3.31e-77,248.0,562,0.806049822064057,->
7131,NP_010548.3,XP_503338.1,30.859,256,139,6,22,272,13,235,2.0000000000000002e-21,88.2,272,0.9411764705882353,<=>
7132,NP_010549.3,XP_503925.1,38.255,298,181,3,1,297,1,296,1.48e-66,219.0,430,0.6930232558139535,->
7136,NP_010550.1,XP_504242.1,35.203,713,396,14,51,759,31,681,6.74e-141,429.0,764,0.9332460732984293,<=>
7151,NP_010551.1,XP_501311.1,33.626,342,196,7,19,336,43,377,4.17e-59,192.0,337,1.0148367952522255,<=>
7154,NP_010552.3,XP_501308.1,29.645,479,267,15,35,452,37,506,1.99e-65,225.0,639,0.7496087636932708,<=>
7155,NP_010553.3,XP_501974.1,49.419,344,141,9,4,326,1,332,4.49e-102,301.0,330,1.0424242424242425,<=>
7243,NP_010554.1,XP_501976.1,51.762,369,168,6,16,379,1,364,4.9e-133,383.0,379,0.9736147757255936,<=>
7244,NP_010556.1,XP_503344.1,40.107,935,505,15,86,989,22,932,0.0,629.0,1004,0.9312749003984063,<=>
7258,NP_010558.3,XP_502510.1,48.201,278,120,8,1,274,1,258,3.57e-83,248.0,274,1.0145985401459854,<=>
7260,NP_010562.1,XP_502906.2,42.308,52,30,0,3,54,5,56,8.92e-13,54.3,55,0.9454545454545454,->
7263,NP_010563.3,XP_002143004.1,43.854,301,119,13,133,430,28,281,1.4800000000000001e-58,191.0,433,0.6951501154734411,->
7265,NP_010566.1,XP_500645.1,47.826,299,150,3,7,303,2,296,2.35e-99,292.0,305,0.980327868852459,<=>
7266,NP_010568.3,XP_503054.1,40.924,303,169,7,104,400,49,347,5.3600000000000003e-73,231.0,414,0.7318840579710145,<=>
7269,NP_010569.3,XP_500907.2,38.031,1717,914,38,13,1659,5,1641,0.0,1056.0,1659,1.0349608197709463,<=>
7371,NP_010570.1,XP_500888.1,39.381,226,127,5,28,248,22,242,2.3199999999999997e-48,160.0,289,0.7820069204152249,<=>
7373,NP_010573.3,XP_502402.2,49.671,304,132,9,3,292,1,297,7.74e-98,288.0,292,1.0410958904109588,<=>
7374,NP_010575.1,XP_504719.1,34.646,127,81,1,1,127,1,125,8.34e-19,85.9,409,0.3105134474327628,<=>
7375,NP_010577.3,XP_503987.1,41.832,1059,517,23,30,1034,8,1021,0.0,812.0,1077,0.9832869080779945,<=>
7381,NP_010578.3,XP_505785.1,49.561,456,186,11,168,619,140,555,7.4e-137,409.0,621,0.7342995169082126,<=>
7383,NP_010579.1,XP_505385.1,41.911,1298,559,27,29,1246,29,1211,0.0,845.0,1250,1.0384,<=>
7385,NP_010580.1,XP_504497.1,63.901,446,157,4,135,580,7,448,0.0,608.0,589,0.7572156196943973,<=>
7387,NP_010581.3,XP_504495.1,27.885,208,98,6,12,191,32,215,2.51e-11,64.7,674,0.3086053412462908,->
7388,NP_010582.3,XP_504060.1,35.673,171,95,3,2,172,6,161,1.33e-34,120.0,226,0.7566371681415929,<=>
7389,NP_010583.1,XP_504059.1,48.243,313,159,1,32,341,23,335,1.43e-104,309.0,349,0.8968481375358166,<=>
7392,NP_010584.1,XP_502751.2,44.0,200,108,3,15,212,17,214,7.93e-40,134.0,212,0.9433962264150944,<=>
7393,NP_010585.3,XP_502700.1,36.591,399,199,7,139,534,148,495,6.54e-65,217.0,534,0.7471910112359551,<=>
7394,NP_010586.3,XP_500235.2,60.427,422,151,5,10,427,5,414,3.1500000000000002e-173,489.0,428,0.985981308411215,<=>
7395,NP_010587.1,XP_503522.1,25.657,1407,833,41,1,1343,1,1258,5.659999999999999e-126,420.0,1357,1.036845983787767,<=>
7396,NP_010588.1,XP_503521.1,30.556,180,99,7,58,217,33,206,9.5e-17,73.9,219,0.821917808219178,<=>
7406,NP_010590.3,XP_501673.1,58.182,165,67,2,32,196,1,163,1.4e-63,193.0,225,0.7333333333333333,->
7414,NP_010591.1,XP_002143095.1,51.24,121,55,3,12,130,1,119,1.07e-36,124.0,217,0.5576036866359447,<=>
7415,NP_010592.1,XP_503967.1,40.851,235,136,2,241,473,1,234,2.33e-53,177.0,478,0.4916317991631799,<=>
7417,NP_010593.3,XP_502660.1,26.37,292,202,7,188,477,253,533,1.37e-26,114.0,662,0.44108761329305135,->
7420,NP_010594.3,XP_503964.1,45.238,126,68,1,1,126,1,125,1.59e-26,95.1,140,0.9,<=>
7421,NP_010597.3,XP_500801.1,31.975,638,322,21,1,631,1,533,2.96e-82,267.0,642,0.9937694704049844,<=>
7422,NP_010598.3,XP_500005.1,43.649,433,180,9,1,422,1,380,3.07e-111,332.0,453,0.9558498896247241,->
7423,NP_010599.1,XP_502864.1,29.151,271,149,9,11,259,3,252,5.36e-28,106.0,286,0.9475524475524476,->
7428,NP_010600.1,XP_502588.1,23.065,659,362,29,76,680,129,696,3.58e-14,74.3,692,0.9523121387283237,->
7429,NP_010601.3,XP_503655.1,21.795,234,165,9,45,269,51,275,0.000192,40.0,281,0.8327402135231317,<=>
7430,NP_010602.3,XP_502447.1,46.222,225,108,2,190,414,135,346,7.89e-68,219.0,471,0.47770700636942676,<=>
7432,NP_010604.4,XP_502211.1,26.23,183,112,5,144,324,47,208,6.31e-11,60.1,368,0.49728260869565216,<=>
7433,NP_010605.1,XP_502212.1,28.058,139,81,3,133,263,252,379,2.15e-13,67.4,274,0.5072992700729927,<=>
7434,NP_010606.1,XP_500799.1,36.19,315,179,6,364,668,613,915,3.16e-53,195.0,668,0.47155688622754494,<=>
7437,NP_010608.1,XP_504672.1,33.333,348,195,8,31,366,25,347,1.41e-57,189.0,367,0.9482288828337875,<=>
7438,NP_010609.1,XP_002143092.1,47.368,57,30,0,2,58,3,59,5.33e-15,62.4,96,0.59375,<=>
7439,NP_010610.3,XP_504244.1,28.876,516,318,13,5,514,51,523,3.35e-68,226.0,515,1.0019417475728156,<=>
7443,NP_010611.3,XP_505171.1,36.939,758,382,20,31,767,1,683,2.05e-156,469.0,776,0.9768041237113402,<=>
7452,NP_010612.2,XP_505172.1,34.347,329,201,4,573,896,495,813,3.49e-48,184.0,1035,0.3178743961352657,<=>
7453,NP_010613.1,XP_500125.1,40.0,365,192,5,635,998,257,595,2.23e-75,266.0,1438,0.25382475660639775,<=>
7455,NP_010615.3,XP_499961.1,51.795,195,54,3,6,194,2,162,1.62e-63,192.0,194,1.0051546391752577,<=>
7456,NP_010616.3,XP_505754.1,26.126,444,287,15,10,431,3,427,1.27e-34,132.0,441,1.0068027210884354,<=>
7458,NP_010617.1,XP_505137.1,31.54,539,275,20,1,496,1,488,1.05e-62,210.0,500,1.078,<=>
7459,NP_010618.1,XP_505132.1,76.259,278,66,0,33,310,47,324,3.11e-160,454.0,411,0.6763990267639902,<=>
7460,NP_010619.3,XP_505084.1,47.436,390,196,6,29,416,25,407,9.370000000000001e-116,361.0,689,0.5660377358490566,<=>
7468,NP_010620.3,XP_501446.1,25.843,534,310,18,204,713,138,609,8.72e-26,110.0,723,0.7385892116182573,<=>
7475,NP_010621.1,XP_503455.1,37.674,430,236,7,669,1089,124,530,7.05e-70,254.0,1514,0.28401585204755614,->
7503,NP_010622.1,XP_502405.2,34.538,1300,758,28,1,1221,1,1286,0.0,770.0,1224,1.0620915032679739,<=>
7506,NP_010623.3,XP_505719.1,32.231,121,67,4,136,247,278,392,3.3e-09,55.8,314,0.3853503184713376,->
7508,NP_010624.3,XP_502218.1,41.176,221,123,2,64,284,74,287,1.05e-50,167.0,286,0.7727272727272727,<=>
7510,NP_010625.1,XP_504421.1,41.855,442,254,3,222,660,147,588,2.37e-120,370.0,695,0.6359712230215827,->
7511,NP_010626.1,XP_504307.1,75.258,194,42,2,1,189,1,193,3.46e-106,300.0,189,1.0264550264550265,<=>
7513,NP_010628.3,XP_504086.1,69.737,608,179,1,5,607,40,647,0.0,887.0,607,1.00164744645799,<=>
7514,NP_010629.3,XP_505610.1,48.687,495,253,1,53,546,22,516,6.04e-171,493.0,570,0.868421052631579,->
7542,NP_010630.1,XP_505610.1,48.687,495,253,1,53,546,22,516,5.85e-171,493.0,570,0.868421052631579,->
7570,NP_010632.1,XP_505610.1,50.495,505,249,1,52,555,24,528,3.81e-175,504.0,567,0.890652557319224,<=>
7598,NP_010633.3,XP_501927.1,36.1,482,210,11,1,468,1,398,2.67e-92,284.0,481,1.002079002079002,<=>
7600,NP_010634.3,XP_500987.1,24.296,284,148,9,28,309,37,255,4.26e-12,63.2,321,0.8847352024922118,->
7601,NP_010635.1,XP_501123.1,38.621,290,124,13,211,498,245,482,7.23e-36,137.0,499,0.5811623246492986,<=>
7615,NP_010636.1,XP_505251.1,28.636,220,134,11,232,442,184,389,9.6e-08,52.8,596,0.3691275167785235,->
7626,NP_010639.1,XP_505436.1,31.955,266,159,5,11,275,8,252,5.11e-31,115.0,317,0.8391167192429022,->
7630,NP_010640.1,XP_503348.1,76.803,319,74,0,1,319,1,319,0.0,512.0,319,1.0,<=>
7631,NP_010641.3,XP_503350.1,47.432,331,153,9,51,376,37,351,8.48e-87,265.0,380,0.8710526315789474,<=>
7634,NP_010643.3,XP_504903.1,26.402,428,252,15,130,542,1447,1826,0.000674,41.6,944,0.4533898305084746,->
7635,NP_010644.1,XP_503339.2,24.272,103,70,2,12,107,5,106,9.55e-05,37.4,122,0.8442622950819673,<=>
7636,NP_010645.1,XP_503351.1,36.634,606,304,16,15,552,20,613,1.51e-110,341.0,557,1.0879712746858168,->
7638,NP_010646.4,XP_503354.1,37.99,587,305,18,254,824,106,649,3.92e-94,318.0,982,0.5977596741344195,<=>
7639,NP_010648.3,XP_503357.1,32.411,253,140,8,9,243,8,247,1.4099999999999999e-30,114.0,283,0.8939929328621908,<=>
7640,NP_010649.1,XP_501962.1,24.57,407,270,13,285,669,221,612,2.3700000000000002e-29,121.0,672,0.6056547619047619,<=>
7642,NP_010651.3,XP_502141.2,44.0,75,36,3,16,85,1,74,3.83e-06,39.3,89,0.8426966292134831,<=>
7643,NP_010652.3,XP_503358.1,37.99,408,232,6,56,451,89,487,1.25e-98,302.0,455,0.8967032967032967,<=>
7708,NP_010653.1,XP_501932.1,46.167,587,279,13,12,584,15,578,1.13e-138,416.0,628,0.9347133757961783,<=>
7709,NP_010655.1,XP_504155.1,26.357,129,65,3,8,107,7,134,3.67e-05,42.0,221,0.583710407239819,<=>
7712,NP_010656.1,XP_500595.1,46.795,312,151,7,8,311,30,334,1.25e-85,259.0,312,1.0,->
7724,NP_010658.3,XP_504509.1,24.859,177,108,7,186,344,93,262,4.77e-06,46.2,442,0.4004524886877828,->
7725,NP_010659.1,XP_504995.1,34.848,396,223,11,77,472,5,365,8.81e-71,229.0,511,0.7749510763209393,<=>
7726,NP_010660.1,XP_502369.1,54.046,346,148,4,1,345,1,336,3.9100000000000005e-132,378.0,345,1.0028985507246377,<=>
7727,NP_010661.3,XP_503971.1,66.316,190,64,0,1,190,1,190,1.1500000000000001e-97,279.0,190,1.0,<=>
7736,NP_010663.1,XP_502366.1,64.734,414,144,1,38,449,28,441,0.0,587.0,456,0.9078947368421053,<=>
7760,NP_010664.3,XP_500902.1,36.646,483,261,17,6,479,5,451,6.05e-87,273.0,493,0.9797160243407708,<=>
7762,NP_010665.3,XP_502716.1,56.566,99,40,2,1,96,1,99,7.500000000000001e-31,103.0,101,0.9801980198019802,<=>
7763,NP_010666.2,XP_500899.2,39.683,63,35,1,13,75,12,71,2.91e-11,55.5,86,0.7325581395348837,->
7769,NP_010667.1,XP_499681.1,27.817,284,162,10,733,1006,497,747,1.29e-19,92.4,1009,0.2814667988107037,->
7777,NP_010668.3,XP_502508.1,36.156,614,345,14,19,624,10,584,9.089999999999999e-126,382.0,635,0.9669291338582677,->
7780,NP_010669.1,XP_002142994.1,32.489,237,129,6,3,224,2,222,3.48e-26,99.4,226,1.0486725663716814,<=>
7785,NP_010670.3,XP_505050.1,58.182,110,44,2,1,110,1,108,2.59e-17,69.3,110,1.0,<=>
7787,NP_010672.1,XP_505359.1,33.333,267,170,5,10,274,4,264,2.22e-34,123.0,275,0.9709090909090909,->
7792,NP_010673.1,XP_499612.1,85.273,842,124,0,1,842,1,842,0.0,1513.0,842,1.0,->
7806,NP_010674.3,XP_501848.1,25.049,511,301,19,132,632,179,617,2.67e-28,118.0,632,0.8085443037974683,<=>
7811,NP_010675.3,XP_501621.1,34.667,225,134,4,49,265,12,231,8.4e-27,112.0,555,0.40540540540540543,->
7854,NP_010676.1,XP_502799.1,61.644,292,111,1,1,291,1,292,5.62e-136,397.0,482,0.6058091286307054,<=>
7864,NP_010677.1,XP_502798.1,40.066,302,160,5,122,404,140,439,2.2700000000000002e-63,225.0,654,0.4617737003058104,<=>
7870,NP_010678.3,XP_503611.1,39.904,208,106,5,8,202,418,619,2.1800000000000002e-36,144.0,636,0.3270440251572327,->
7877,NP_010680.1,XP_504229.1,50.437,343,145,4,3,337,5,330,1.6299999999999999e-106,313.0,337,1.0178041543026706,<=>
7879,NP_010681.1,XP_503405.1,56.452,186,81,0,155,340,157,342,1.26e-63,213.0,456,0.40789473684210525,<=>
7880,NP_010682.3,XP_502714.1,84.021,388,62,0,41,428,17,404,0.0,673.0,428,0.9065420560747663,<=>
7906,NP_010683.3,XP_504016.1,28.858,946,596,22,6,889,5,935,8.26e-113,370.0,944,1.0021186440677967,->
7910,NP_010685.1,XP_504015.2,50.382,131,65,0,5,135,9,139,5.73e-44,139.0,146,0.8972602739726028,<=>
7913,NP_010686.1,XP_504014.1,25.968,620,357,18,8,580,6,570,1.91e-42,160.0,643,0.9642301710730948,<=>
7915,NP_010687.3,XP_504036.1,62.085,211,70,4,4,211,8,211,2.61e-87,255.0,221,0.9547511312217195,->
7916,NP_010688.4,XP_504955.1,45.675,289,119,8,6,263,2,283,9.63e-71,221.0,340,0.85,<=>
7920,NP_010690.1,XP_500560.1,32.02,203,108,8,269,452,318,509,2.19e-15,76.6,489,0.41513292433537835,<=>
7932,NP_010692.3,XP_002143054.1,56.886,167,71,1,5,171,25,190,2.93e-69,206.0,171,0.9766081871345029,<=>
7934,NP_010693.3,XP_503859.1,40.094,212,110,4,56,259,46,248,3.63e-51,166.0,263,0.8060836501901141,<=>
7939,NP_010694.1,XP_503953.2,51.783,701,325,6,838,1526,952,1651,0.0,708.0,1529,0.45846958796599085,->
7964,NP_010695.1,XP_502841.1,21.505,1316,760,48,9,1280,4,1090,2.17e-47,183.0,1289,1.020946470131885,<=>
7965,NP_010696.3,XP_502351.1,48.815,211,97,6,4,211,5,207,6.32e-59,182.0,214,0.985981308411215,<=>
7966,NP_010697.3,XP_504305.1,28.669,293,191,7,173,454,161,446,3.38e-36,144.0,904,0.3241150442477876,<=>
7967,NP_010698.1,XP_504285.1,43.636,220,119,3,18,236,172,387,2.8299999999999997e-61,195.0,239,0.9205020920502092,<=>
7968,NP_010699.1,XP_505613.1,25.436,287,180,7,26,293,20,291,8.03e-18,80.5,341,0.841642228739003,<=>
7970,NP_010700.3,XP_501437.1,33.7,273,102,12,3,224,2,246,3.0099999999999995e-23,92.8,235,1.1617021276595745,<=>
7972,NP_010702.4,XP_505420.1,30.814,172,88,7,196,355,697,849,3.12e-11,62.8,362,0.47513812154696133,->
7973,NP_010703.1,XP_500517.1,49.432,352,163,6,24,369,56,398,1.3199999999999999e-113,335.0,374,0.9411764705882353,<=>
7976,NP_010704.1,XP_502246.1,25.414,846,504,26,27,859,5,736,2.49e-63,225.0,859,0.9848661233993015,<=>
7977,NP_010706.3,XP_502807.2,76.97,165,38,0,1,165,1,165,3.9999999999999995e-89,255.0,165,1.0,->
7978,NP_010707.3,XP_501333.1,34.535,527,270,14,1,506,1,473,1.3e-85,278.0,632,0.8338607594936709,<=>
7979,NP_010709.1,XP_501984.1,39.274,303,144,7,177,443,323,621,3.98e-60,220.0,950,0.31894736842105265,<=>
7990,NP_010712.1,XP_502543.1,50.526,95,44,1,1,92,1,95,1.83e-32,106.0,92,1.0326086956521738,<=>
7991,NP_010713.1,XP_502542.1,28.489,523,306,11,103,622,111,568,2.42e-58,203.0,625,0.8368,<=>
7993,NP_010715.3,XP_503656.1,39.541,392,223,4,4,393,4,383,6.81e-100,300.0,393,0.9974554707379135,<=>
7994,NP_010716.3,XP_503514.1,27.706,231,145,6,25,254,25,234,1.4e-16,75.1,261,0.8850574712643678,<=>
7996,NP_010717.1,XP_503515.1,34.52,281,153,5,3,269,28,291,2.18e-47,157.0,274,1.0255474452554745,<=>
8001,NP_010718.1,XP_505714.1,44.252,983,518,18,5,976,16,979,0.0,790.0,989,0.993933265925177,<=>
8012,NP_010720.3,XP_502423.2,32.11,109,64,3,83,185,192,296,1.53e-05,44.7,414,0.2632850241545894,->
8020,NP_010722.3,XP_502759.1,26.654,544,315,20,7,531,15,493,6.870000000000001e-44,160.0,534,1.0187265917602997,<=>
8021,NP_010723.1,XP_502765.1,30.838,334,202,10,2,326,6,319,1.6300000000000002e-32,121.0,328,1.0182926829268293,<=>
8023,NP_010724.1,XP_504610.2,81.789,313,57,0,396,708,193,505,0.0,576.0,710,0.44084507042253523,->
8034,NP_010725.3,XP_504074.1,29.213,89,58,1,48,136,58,141,8.25e-10,51.6,140,0.6357142857142857,<=>
8035,NP_010726.3,XP_504281.1,37.963,324,192,5,30,350,72,389,3.4399999999999996e-68,218.0,370,0.8756756756756757,->
8037,NP_010728.1,XP_504277.1,37.304,319,192,4,243,555,162,478,6.68e-69,229.0,582,0.5481099656357389,<=>
8038,NP_010729.3,XP_502459.1,46.927,179,94,1,1,179,1,178,1.3e-55,172.0,181,0.988950276243094,->
8039,NP_010731.3,XP_502603.2,23.464,358,183,12,1093,1389,842,1169,3.36e-18,89.0,1420,0.252112676056338,<=>
8040,NP_010732.1,XP_504751.1,25.896,251,152,10,196,419,24,267,2.51e-09,58.2,687,0.3653566229985444,->
8041,NP_010735.3,XP_505414.1,79.71,138,26,2,1,136,1,138,1.53e-76,221.0,136,1.0147058823529411,<=>
8042,NP_010736.3,XP_505413.1,53.159,459,187,4,3,434,5,462,2.5199999999999997e-170,484.0,434,1.0576036866359446,<=>
8043,NP_010737.1,XP_505410.1,36.211,417,234,10,3,397,4,410,1.29e-88,275.0,440,0.9477272727272728,<=>
8044,NP_010738.1,XP_503080.2,77.083,144,33,0,1,144,1,144,1.66e-81,235.0,146,0.9863013698630136,->
8050,NP_010740.3,XP_500965.1,37.945,506,225,9,90,549,44,506,1.26e-112,354.0,674,0.7507418397626113,<=>
8063,NP_010741.1,XP_500915.1,68.205,195,62,0,1,195,1,195,3.35e-101,288.0,196,0.9948979591836735,->
8066,NP_010742.1,XP_501903.1,70.109,184,53,2,4,186,6,188,4.59e-95,272.0,187,0.983957219251337,<=>
8067,NP_010744.3,XP_504900.1,64.134,566,175,6,52,614,56,596,0.0,690.0,633,0.8941548183254344,<=>
8068,NP_010745.3,XP_500551.2,43.837,1079,477,19,2298,3268,2220,3277,0.0,837.0,3268,0.33017135862913094,<=>
8076,NP_010746.1,XP_503824.2,23.158,380,241,14,310,661,560,916,1.92e-23,103.0,663,0.5731523378582202,->
8077,NP_010747.1,XP_503431.1,32.258,310,189,8,8,311,3,297,3.15e-45,156.0,374,0.8288770053475936,<=>
8082,NP_010748.3,XP_503432.1,43.574,319,163,10,8,321,3,309,4.36e-80,245.0,321,0.9937694704049844,<=>
8083,NP_010750.1,XP_501905.1,37.398,123,77,0,24,146,102,224,1.81e-24,92.4,147,0.8367346938775511,<=>
8088,NP_010753.1,XP_501840.1,39.4,467,219,12,4,411,14,475,4.36e-107,322.0,412,1.133495145631068,<=>
8172,NP_010756.3,XP_500544.1,29.358,218,127,5,6,210,2,205,1.16e-19,82.0,224,0.9732142857142857,<=>
8174,NP_010758.3,XP_500547.1,24.952,517,297,15,15,502,7,461,1.67e-32,127.0,502,1.0298804780876494,<=>
8175,NP_010759.1,XP_500549.2,71.111,135,38,1,3,136,4,138,1.29e-71,209.0,136,0.9926470588235294,->
8176,NP_010760.3,XP_500541.1,41.964,112,61,2,171,278,165,276,3.26e-26,102.0,283,0.3957597173144876,<=>
8178,NP_010761.3,XP_500537.1,26.014,419,244,13,67,464,138,511,1.7e-26,110.0,469,0.8933901918976546,<=>
8179,NP_010764.1,XP_502900.1,24.255,235,149,7,5,218,131,357,2.66e-07,48.5,224,1.0491071428571428,<=>
8180,NP_010765.3,XP_502312.1,60.611,622,176,10,27,631,5,574,0.0,730.0,633,0.9826224328593997,<=>
8261,NP_010767.1,XP_502718.1,25.131,382,250,12,110,470,173,539,4.35e-29,119.0,554,0.6895306859205776,->
8262,NP_010769.3,XP_505506.1,57.199,507,186,10,63,564,77,557,0.0,555.0,566,0.8957597173144877,<=>
8263,NP_010770.3,XP_505783.1,37.069,116,60,3,1,107,1,112,9.56e-10,53.1,135,0.8592592592592593,<=>
8264,NP_010771.1,XP_499811.1,47.899,357,184,1,86,442,91,445,3.26e-134,392.0,442,0.8076923076923077,->
8268,NP_010772.1,XP_505118.1,32.426,404,235,11,194,580,342,724,1.47e-53,194.0,641,0.6302652106084243,<=>
8269,NP_010773.4,XP_500949.1,30.0,320,159,11,15,299,5,294,5.3e-16,80.1,795,0.4025157232704403,<=>
8270,NP_010774.4,XP_500664.1,42.056,214,106,5,1,212,1,198,3.27e-44,145.0,229,0.9344978165938864,<=>
